"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Series","Number of LABs/CLBs","Number of Logic Elements/Cells","Total RAM Bits","Number of I/O","Number of Gates","Voltage - Supply","Mounting Type","Operating Temperature","Package / Case","Supplier Device Package"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150DF31C7N.jpg","544-2768-ND","5CEFA7F31C8N","Altera","IC FPGA 480 I/O 896FBGA",125,0,"305.38000",100,1,"Cyclone® V E","56480","149500","7880704","480","-","1.07 V ~ 1.13 V","Surface Mount","0°C ~ 85°C","896-BGA","896-FBGA (31x31)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/photos/Altera%20Photos/544-780-FBGA.jpg","544-2502-ND","EP3C40F780C6N","Altera","IC FPGA 535 I/O 780FBGA",201,0,"310.77000",100,1,"Cyclone® III","2475","39600","1161216","535","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","780-BGA","780-FBGA (29x29)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130722 ","http://media.digikey.com/Renders/Microsemi%20Renders/208-BFQFP.jpg","1100-1074-ND","A54SX72A-PQG208","Microsemi SoC","IC FPGA 171 I/O 208PQFP",73,0,"280.50290",100,1,"SX-A","6036","-","-","171","108000","2.25 V ~ 5.25 V","Surface Mount","0°C ~ 70°C","208-BFQFP","208-PQFP (28x28)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2509-ND","EP3C55F484C7N","Altera","IC FPGA 327 I/O 484FBGA",115,0,"316.74000",100,1,"Cyclone® III","3491","55856","2396160","327","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2123-ND","EP2C50F484I8N","Altera","IC FPGA 294 I/O 484FBGA",33,0,"329.70000",100,1,"Cyclone® II","3158","50528","594432","294","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","484-BGA","484-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds181_Artix_7_Data_Sheet.pdf","http://media.digikey.com/Photos/Xilinx%20Photos/XC7Z030-1FBG484C.jpg","122-1862-ND","XC7A200T-2SBG484C","Xilinx Inc.","IC FPGA 285 I/O 484FCBGA",58,0,"375.17000",100,1,"Artix-7","16825","215360","13455360","285","-","0.95 V ~ 1.05 V","Surface Mount","0°C ~ 85°C","484-BBGA, FCBGA","484-FCBGA (19x19)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2508-ND","EP3C55F484C6N","Altera","IC FPGA 327 I/O 484FBGA",88,0,"396.26000",100,1,"Cyclone® III","3491","55856","2396160","327","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150CF23C7N.jpg","544-2964-ND","5CEFA7F23I7N","Altera","IC FPGA 240 I/O 484FBGA",135,0,"400.23000",100,1,"Cyclone® V E","56480","149500","7880704","240","-","1.07 V ~ 1.13 V","Surface Mount","-40°C ~ 100°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2556-ND","EP3C55U484I7N","Altera","IC FPGA 327 I/O 484UBGA",106,0,"407.83000",100,1,"Cyclone® III","3491","55856","2396160","327","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","484-FBGA","484-UBGA (19x19)"
"http://www.xilinx.com/support/documentation/data_sheets/ds180_7Series_Overview.pdf","http://media.digikey.com/Renders/xilinx%20renders/B-676.jpg","122-1934-ND","XC7A200T-L1FBG676I","Xilinx Inc.","IC FPGA ARTIX7 500 I/O 676FBGA",27,0,"414.37000",100,1,"Artix-7","16825","215360","13455360","400","-","0.95 V ~ 1.05 V","Surface Mount","-40°C ~ 100°C","676-BBGA, FCBGA","676-FCBGA (27x27)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150CF23C7N.jpg","544-3005-ND","5CEFA9F23C7N","Altera","IC FPGA 224 I/O 484FBGA",42,0,"425.57000",100,1,"Cyclone® V E","113560","301000","14251008","224","-","1.07 V ~ 1.13 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-672BGA05-2_0.jpg","544-2965-ND","5CEFA7F27I7N","Altera","IC FPGA 336 I/O 672FBGA",49,0,"435.66000",100,1,"Cyclone® V E","56480","149500","7880704","336","-","1.07 V ~ 1.13 V","Surface Mount","-40°C ~ 100°C","672-BGA","672-FBGA (27x27)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150CF23C7N.jpg","544-3004-ND","5CEFA7U19I7N","Altera","IC FPGA 240 I/O 484UBGA",81,0,"437.78000",100,1,"Cyclone® V E","56480","149500","7880704","240","-","1.07 V ~ 1.13 V","Surface Mount","-40°C ~ 100°C","484-FBGA","484-UBGA (19x19)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150DF31C7N.jpg","544-1695-ND","EP2C70F896C8N","Altera","IC FPGA 622 I/O 896FBGA",66,0,"439.61000",100,1,"Cyclone® II","4276","68416","1152000","622","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","896-BGA","896-FBGA (31x31)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150CF23C7N.jpg","544-2763-ND","5CGXFC7C6F23I7N","Altera","IC FPGA 240 I/O 484FBGA",42,0,"443.31000",100,1,"Cyclone® V GX","56480","149500","7880704","240","-","1.07 V ~ 1.13 V","Surface Mount","-40°C ~ 100°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150DF31C7N.jpg","544-3002-ND","5CEFA7F31C6N","Altera","IC FPGA 480 I/O 896FBGA",75,0,"458.08000",100,1,"Cyclone® V E","56480","149500","7880704","480","-","1.07 V ~ 1.13 V","Surface Mount","0°C ~ 85°C","896-BGA","896-FBGA (31x31)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150DF31C7N.jpg","544-3003-ND","5CEFA7F31I7N","Altera","IC FPGA 480 I/O 896FBGA",34,0,"458.08000",100,1,"Cyclone® V E","56480","149500","7880704","480","-","1.07 V ~ 1.13 V","Surface Mount","-40°C ~ 100°C","896-BGA","896-FBGA (31x31)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130701","http://media.digikey.com/Renders/Microsemi%20Renders/484-BGA.jpg","1100-1038-ND","A3PE3000-FGG484","Microsemi SoC","IC FPGA 341 I/O 484FBGA",92,0,"429.78090",100,1,"ProASIC3E","-","-","516096","341","3000000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","484-BGA","484-FPBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150CF23C7N.jpg","544-2766-ND","5CGXFC7C6U19I7N","Altera","IC FPGA 240 I/O 484UBGA",59,0,"496.71000",100,1,"Cyclone® V GX","56480","149500","7880704","240","-","1.07 V ~ 1.13 V","Surface Mount","-40°C ~ 100°C","484-FBGA","484-UBGA (19x19)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-672BGA05-2_0.jpg","544-2764-ND","5CGXFC7D6F27I7N","Altera","IC FPGA 336 I/O 672FBGA",42,0,"500.44000",100,1,"Cyclone® V GX","56480","149500","7880704","336","-","1.07 V ~ 1.13 V","Surface Mount","-40°C ~ 100°C","672-BGA","672-FBGA (27x27)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150DF31C7N.jpg","544-2765-ND","5CGXFC7D6F31I7N","Altera","IC FPGA 480 I/O 896FBGA",69,0,"559.84000",100,1,"Cyclone® V GX","56480","149500","7880704","480","-","1.07 V ~ 1.13 V","Surface Mount","-40°C ~ 100°C","896-BGA","896-FBGA (31x31)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/photos/Altera%20Photos/544-780-FBGA.jpg","544-2392-ND","EP3C120F780C8N","Altera","IC FPGA 531 I/O 780FBGA",53,0,"780.21000",100,1,"Cyclone® III","7443","119088","3981312","531","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","780-BGA","780-FBGA (29x29)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/photos/Altera%20Photos/544-780-FBGA.jpg","544-2394-ND","EP3C120F780C7N","Altera","IC FPGA 531 I/O 780FBGA",32,0,"937.00000",100,1,"Cyclone® III","7443","119088","3981312","531","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","780-BGA","780-FBGA (29x29)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40UltraLiteDataSheetDS1050.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/220;16WLCSP-.49-1.4x1.5;SWG;16.jpg","220-1960-2-ND","ICE40UL1K-SWG16ITR50","Lattice Semiconductor Corporation","IC FPGA ULTRA 1.2V 16WLCSP",200,0,"1.96060",100,50,"UltraLite","156","1248","57344","10","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","16-XFBGA, WLCSP","16-WLCSP (1.4x1.5)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40UltraLiteDataSheetDS1050.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/220;16WLCSP-.49-1.4x1.5;SWG;16.jpg","220-1960-1-ND","ICE40UL1K-SWG16ITR50","Lattice Semiconductor Corporation","IC FPGA ULTRA 1.2V 16WLCSP",321,0,"2.08080",100,1,"UltraLite","156","1248","57344","10","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","16-XFBGA, WLCSP","16-WLCSP (1.4x1.5)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40UltraLiteDataSheetDS1050.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/220;16WLCSP-.49-1.4x1.5;SWG;16.jpg","220-1960-6-ND","ICE40UL1K-SWG16ITR50","Lattice Semiconductor Corporation","IC FPGA ULTRA 1.2V 16WLCSP",321,0,"Calculate",100,1,"UltraLite","156","1248","57344","10","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","16-XFBGA, WLCSP","16-WLCSP (1.4x1.5)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40UltraLiteDataSheetDS1050.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/MFG_iCE40%20Blue.jpg","220-1958-ND","ICE40UL1K-CM36AI","Lattice Semiconductor Corporation","IC FPGA ULTRA 1.2V 36UCBGA",732,0,"2.62050",100,1,"UltraLite","156","1248","57344","26","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","36-VFBGA","36-UCBGA (2.5x2.5)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40UltraFamilyDataSheet.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-VQFN.jpg","220-2068-2-ND","ICE5LP4K-SG48ITR50","Lattice Semiconductor Corporation","IC FPGA 3520LUTS 1.2V 39QFN",300,0,"7.54080",100,50,"ICE40 Ultra™","440","3520","81920","39","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","48-VFQFN Exposed Pad","48-QFN (7x7)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40UltraFamilyDataSheet.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-VQFN.jpg","220-2068-1-ND","ICE5LP4K-SG48ITR50","Lattice Semiconductor Corporation","IC FPGA 3520LUTS 1.2V 39QFN",347,0,"8.14400",100,1,"ICE40 Ultra™","440","3520","81920","39","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","48-VFQFN Exposed Pad","48-QFN (7x7)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40UltraFamilyDataSheet.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-VQFN.jpg","220-2068-6-ND","ICE5LP4K-SG48ITR50","Lattice Semiconductor Corporation","IC FPGA 3520LUTS 1.2V 39QFN",347,0,"Calculate",100,1,"ICE40 Ultra™","440","3520","81920","39","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","48-VFQFN Exposed Pad","48-QFN (7x7)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40LPHXFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/ICE40LP1K-CB121.jpg","220-2621-ND","ICE40LP1K-CB121","Lattice Semiconductor Corporation","IC FPGA 95 I/O 121CSBGA",594,0,"6.52290",100,1,"LP","160","1280","65536","95","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","121-VFBGA, CSBGA","121-CSBGA (6x6)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40LPHXFamilyDataSheet.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/CB132.jpg","220-1566-ND","ICE40HX1K-CB132","Lattice Semiconductor Corporation","IC FPGA 95 I/O 132CBGA",282,0,"6.89990",100,1,"HX","160","1280","65536","95","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","132-LFBGA, CSPBGA","132-CSPBGA (8x8)"
"http://media.digikey.com/pdf/Data%20Sheets/Lattice%20PDFs/ICE40LM.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/ICE40LP1K-CM49TR.jpg","220-1862-ND","ICE40LM2K-CM49","Lattice Semiconductor Corporation","IC FPGA LP 3502LUTS 1.2V 49UCBGA",465,0,"7.01290",100,1,"LM","250","2000","81920","37","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","49-VFBGA","49-UCBGA (3x3)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40LPHXFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/ICE40LP1K-CM81.JPG","220-1570-ND","ICE40LP4K-CM81","Lattice Semiconductor Corporation","IC FPGA 63 I/O 81UCBGA",669,0,"7.82360",100,1,"LP","440","3520","81920","63","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","81-VFBGA","81-UCBGA (4x4)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40LPHXFamilyDataSheet.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/CB132.jpg","220-1571-ND","ICE40HX4K-CB132","Lattice Semiconductor Corporation","IC FPGA 95 I/O 132CBGA",433,0,"8.57770",100,1,"HX","440","3520","81920","95","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","132-LFBGA, CSPBGA","132-CSPBGA (8x8)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130695 ","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/68-QFN.jpg","1100-1125-ND","AGLN020V2-QNG68","Microsemi SoC","IC FPGA 49 I/O 68QFN",531,0,"8.83990",100,1,"IGLOO nano","-","520","-","49","20000","1.14 V ~ 1.575 V","Surface Mount","-20°C ~ 70°C","68-VFQFN Exposed Pad","68-QFN (8x8)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1013-ND","A3P030-VQG100","Microsemi SoC","IC FPGA 77 I/O 100VQFP",396,0,"9.66870",100,1,"ProASIC3","-","-","-","77","30000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1083-ND","AGL030V5-VQG100","Microsemi SoC","IC FPGA 77 I/O 100VQFP",171,0,"9.66870",100,1,"IGLOO","-","768","-","77","30000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP2MFamilyDataSheet.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","220-1755-ND","LFE2-6SE-5TN144C","Lattice Semiconductor Corporation","IC FPGA 90 I/O 144TQFP",487,0,"12.53650",100,1,"ECP2","750","6000","56320","90","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","144-LQFP","144-TQFP (20x20)"
"http://www.microsemi.com/document-portal/doc_download/130705-proasic3-nano-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1041-ND","A3PN125-VQG100","Microsemi SoC","IC FPGA 71 I/O 100VQFP",285,0,"13.96170",100,1,"ProASIC3 nano","-","-","36864","71","125000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130695 ","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1130-ND","AGLN060V5-VQG100","Microsemi SoC","IC FPGA 71 I/O 100VTQFP",163,0,"13.96170",100,1,"IGLOO nano","-","1536","18432","71","60000","1.425 V ~ 1.575 V","Surface Mount","-20°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/max-10/m10_overview.pdf","http://media.digikey.com/Photos/Altera%20Photos/MAX%2010%20Series_153-MBGA%20Pkg.jpg","544-3073-ND","10M08SCU169I7G","Altera","IC FPGA/CPLD NV 169UBGA",176,0,"17.33640",100,1,"MAX® 10","500","8000","387072","130","-","2.85 V ~ 3.465 V","Surface Mount","-40°C ~ 100°C","169-LFBGA","169-UBGA (11x11)"
"http://www.microsemi.com/document-portal/doc_download/130705-proasic3-nano-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1042-ND","A3PN250-VQG100","Microsemi SoC","IC FPGA 68 I/O 100VQFP",115,0,"17.26170",100,1,"ProASIC3 nano","-","-","36864","68","250000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","1100-1016-ND","A3P060-TQG144","Microsemi SoC","IC FPGA 91 I/O 144TQFP",247,0,"19.54640",100,1,"ProASIC3","-","-","18432","91","60000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","144-LQFP","144-TQFP (20x20)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/ds/archives/acex.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","544-1829-ND","EP1K10TC144-2N","Altera","IC FPGA 92 I/O 144TQFP",355,0,"28.33000",100,1,"ACEX-1K®","72","576","12288","92","56000","2.375 V ~ 2.625 V","Surface Mount","0°C ~ 85°C","144-LQFP","144-TQFP (20x20)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP2MFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFE2-6E-5FN256C.jpg","220-1294-ND","LFE2-6E-6FN256I","Lattice Semiconductor Corporation","IC FPGA 190 I/O 256BGA",108,0,"23.28230",100,1,"ECP2","750","6000","56320","190","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","256-BGA","256-FPBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/ds/archives/dsf6k.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","544-1950-ND","EPF6010ATC100-3N","Altera","IC FPGA 71 I/O 100TQFP",655,0,"29.19000",100,1,"FLEX 6000","88","880","-","71","10000","3 V ~ 3.6 V","Surface Mount","0°C ~ 85°C","100-TQFP","100-TQFP (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1106-ND","AGL250V5-VQG100","Microsemi SoC","IC FPGA 68 I/O 100VQFP",262,0,"24.53670",100,1,"IGLOO","-","6144","36864","68","250000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","544-2137-ND","EP2C5T144C6N","Altera","IC FPGA 89 I/O 144TQFP",247,0,"32.97000",100,1,"Cyclone® II","288","4608","119808","89","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","144-LQFP","144-TQFP (20x20)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2651-ND","EP4CE6F17I8LN","Altera","IC FPGA 179 I/O 256FBGA",160,0,"33.45000",100,1,"Cyclone® IV E","392","6272","276480","179","-","0.97 V ~ 1.03 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/ds/archives/acex.pdf","http://media.digikey.com/photos/Altera%20Photos/544-208-PQFP.jpg","544-1836-ND","EP1K30QC208-3N","Altera","IC FPGA 147 I/O 208QFP",112,0,"34.51000",100,1,"ACEX-1K®","216","1728","24576","147","119000","2.375 V ~ 2.625 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1103-ND","AGL250V2-VQG100","Microsemi SoC","IC FPGA 68 I/O 100VQFP",250,0,"29.96310",100,1,"IGLOO","-","6144","36864","68","250000","1.14 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/132CSBGA.jpg","220-1790-ND","LFXP2-8E-6MN132I","Lattice Semiconductor Corporation","IC FPGA 86 I/O 132BGA",246,0,"30.72880",100,1,"XP2","1000","8000","226304","86","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","132-LFBGA, CSPBGA","132-CSPBGA (8x8)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/max-10/m10_overview.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-3062-ND","10M08DCF256I7G","Altera","IC FPGA/CPLD NV 256FBGA",103,0,"29.90940",100,1,"MAX® 10","500","8000","387072","178","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FBGA (17x17)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP2MFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFE2-6E-5FN256C.jpg","220-1197-ND","LFE2-12E-5FN256C","Lattice Semiconductor Corporation","IC FPGA 193 I/O 256BGA",116,0,"34.49920",100,1,"ECP2","1500","12000","226304","193","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-BGA","256-FPBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/544;-04R-00476-2.0;-E;-144.jpg","544-2665-ND","EP4CE15E22I8LN","Altera","IC FPGA 81 I/O 144EQFP",124,0,"51.84000",100,1,"Cyclone® IV E","963","15408","516096","81","-","0.97 V ~ 1.03 V","Surface Mount","-40°C ~ 100°C","144-LQFP Exposed Pad","144-EQFP (20x20)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2098-ND","EP2C15AF256C8N","Altera","IC FPGA 152 I/O 256FBGA",228,0,"59.58000",100,1,"Cyclone® II","903","14448","239616","152","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/544;-04R-00476-2.0;-E;-144.jpg","544-2455-ND","EP3C16E144C7N","Altera","IC FPGA 84 I/O 144EQFP",120,0,"59.73000",100,1,"Cyclone® III","963","15408","516096","84","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","144-LQFP Exposed Pad","144-EQFP (20x20)"
