"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Color","CCT (K)","Flux @ 85°C, Current - Test","Flux @ 25°C, Current - Test","Current - Test","Voltage - Forward (Vf) (Typ)","Lumens/Watt @ Current - Test","CRI (Color Rendering Index)","Current - Max","Viewing Angle","Mounting Type","Package / Case"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1331-6-ND","LXZ2-5080-5","Lumileds","LED LUXEON COOL WHITE 5000K 2SMD",2610,0,"Calculate",25,1,"Digi-Reel®","LUXEON Z ES","White, Cool","5000K 5-Step MacAdam Ellipse","220 lm (Typ)","-","700mA","2.8V","112 lm/W","80","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE2.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPEBWT.jpg","XPEBWT-L1-0000-00E50CT-ND","XPEBWT-L1-0000-00E50","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",2055,0,"2.79000",25,1,"Cut Tape (CT)","XLamp® XP-E2","White, Cool","6200K","118 lm (114 lm ~ 122 lm)","-","350mA","2.9V","116 lm/W","70 (Typ)","1A","110°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE2.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPEBWT.jpg","XPEBWT-L1-0000-00E50DKR-ND","XPEBWT-L1-0000-00E50","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",2055,0,"Calculate",25,1,"Digi-Reel®","XLamp® XP-E2","White, Cool","6200K","118 lm (114 lm ~ 122 lm)","-","350mA","2.9V","116 lm/W","70 (Typ)","1A","110°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XQE.pdf","http://media.digikey.com/Photos/Cree%20Photos/XLamp%20XQ-E%20white.jpg","XQEAWT-00-0000-00000HCE6CT-ND","XQEAWT-00-0000-00000HCE6","Cree Inc.","LED XLAMP WARM WHITE 3500K 0606",3504,0,"2.87000",25,1,"Cut Tape (CT)","XLamp® XQ-E","White, Warm","3500K","104 lm (100 lm ~ 107 lm)","-","350mA","2.9V","102 lm/W","80","1A","110°","Surface Mount","0606 (1616 Metric)"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XQE.pdf","http://media.digikey.com/Photos/Cree%20Photos/XLamp%20XQ-E%20white.jpg","XQEAWT-00-0000-00000HCE6DKR-ND","XQEAWT-00-0000-00000HCE6","Cree Inc.","LED XLAMP WARM WHITE 3500K 0606",3504,0,"Calculate",25,1,"Digi-Reel®","XLamp® XQ-E","White, Warm","3500K","104 lm (100 lm ~ 107 lm)","-","350mA","2.9V","102 lm/W","80","1A","110°","Surface Mount","0606 (1616 Metric)"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1327-1-ND","LXZ2-2280-5","Lumileds","LED LUXEON WARM WHITE 2200K 2SMD",2763,0,"2.92600",25,1,"Cut Tape (CT)","LUXEON Z ES","White, Warm","2200K 5-Step MacAdam Ellipse","150 lm (Typ)","-","700mA","2.8V","77 lm/W","80","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.lumileds.com/uploads/542/DS134-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/Luxeon-Z-ES-White.jpg","1416-1327-6-ND","LXZ2-2280-5","Lumileds","LED LUXEON WARM WHITE 2200K 2SMD",2763,0,"Calculate",25,1,"Digi-Reel®","LUXEON Z ES","White, Warm","2200K 5-Step MacAdam Ellipse","150 lm (Typ)","-","700mA","2.8V","77 lm/W","80","1.2A","120°","Surface Mount","3-SMD, No Lead"
"http://www.osram-os.com/Graphics/XPic7/00088579_0.pdf","http://media.digikey.com/Photos/Osram%20Opto%20Photos/LED-OSLON-SQUARE-WHITE.jpg","475-2988-1-ND","LUW CQAR-MUNQ-HPJR-1","OSRAM Opto Semiconductors Inc.","LED OSLON COOL WHITE 6000K 2SMD",1625,0,"3.02160",25,1,"Cut Tape (CT)","OSLON Square®","White, Cool","6000K","-","295 lm (259 lm ~ 330 lm)","700mA","3.05V","138 lm/W","70","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic7/00088579_0.pdf","http://media.digikey.com/Photos/Osram%20Opto%20Photos/LED-OSLON-SQUARE-WHITE.jpg","475-2988-6-ND","LUW CQAR-MUNQ-HPJR-1","OSRAM Opto Semiconductors Inc.","LED OSLON COOL WHITE 6000K 2SMD",1625,0,"Calculate",25,1,"Digi-Reel®","OSLON Square®","White, Cool","6000K","-","295 lm (259 lm ~ 330 lm)","700mA","3.05V","138 lm/W","70","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/382/DS106-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_LXH8-FWxx-x.jpg","1416-1113-1-ND","LXH7-FW30","Lumileds","LED LUXEON WARM WHITE 3000K 3SMD",3421,0,"2.88600",25,1,"Cut Tape (CT)","LUXEON T","White, Warm","3000K","218 lm (Typ)","-","700mA","2.8V","111 lm/W","70","1.2A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/382/DS106-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_LXH8-FWxx-x.jpg","1416-1113-6-ND","LXH7-FW30","Lumileds","LED LUXEON WARM WHITE 3000K 3SMD",3421,0,"Calculate",25,1,"Digi-Reel®","LUXEON T","White, Warm","3000K","218 lm (Typ)","-","700mA","2.8V","111 lm/W","70","1.2A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/382/DS106-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_LXH8-FWxx-x.jpg","1416-1115-1-ND","LXH7-FW50","Lumileds","LED LUXEON COOL WHITE 5000K 3SMD",1086,0,"2.88600",25,1,"Cut Tape (CT)","LUXEON T","White, Cool","5000K","255 lm (Typ)","-","700mA","2.8V","130 lm/W","70","1.2A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/382/DS106-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_LXH8-FWxx-x.jpg","1416-1115-6-ND","LXH7-FW50","Lumileds","LED LUXEON COOL WHITE 5000K 3SMD",1086,0,"Calculate",25,1,"Digi-Reel®","LUXEON T","White, Cool","5000K","255 lm (Typ)","-","700mA","2.8V","130 lm/W","70","1.2A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/382/DS106-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_LXH8-FWxx-x.jpg","1416-1119-1-ND","LXH8-FW35-3","Lumileds","LED LUXEON WARM WHITE 3500K 3SMD",1945,0,"3.02480",25,1,"Cut Tape (CT)","LUXEON T","White, Warm","3500K 3-Step MacAdam Ellipse","208 lm (Typ)","-","700mA","2.8V","106 lm/W","80","1.2A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/382/DS106-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_LXH8-FWxx-x.jpg","1416-1119-6-ND","LXH8-FW35-3","Lumileds","LED LUXEON WARM WHITE 3500K 3SMD",1945,0,"Calculate",25,1,"Digi-Reel®","LUXEON T","White, Warm","3500K 3-Step MacAdam Ellipse","208 lm (Typ)","-","700mA","2.8V","106 lm/W","80","1.2A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/382/DS106-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_LXH8-FWxx-x.jpg","1416-1123-1-ND","LXH9-FW30-3","Lumileds","LED LUXEON WARM WHITE 3000K 3SMD",1000,0,"3.30240",25,1,"Cut Tape (CT)","LUXEON T","White, Warm","3000K 3-Step MacAdam Ellipse","160 lm (Typ)","-","700mA","2.8V","82 lm/W","90","1.2A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/382/DS106-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_LXH8-FWxx-x.jpg","1416-1123-6-ND","LXH9-FW30-3","Lumileds","LED LUXEON WARM WHITE 3000K 3SMD",1000,0,"Calculate",25,1,"Digi-Reel®","LUXEON T","White, Warm","3000K 3-Step MacAdam Ellipse","160 lm (Typ)","-","700mA","2.8V","82 lm/W","90","1.2A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/438/DS133-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_L1T2%20Series.JPG","1416-1180-1-ND","L1T2-4070000000000","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",1273,0,"3.46920",25,1,"Cut Tape (CT)","LUXEON TX","White, Neutral","4000K","269 lm (Typ)","-","700mA","2.8V","137 lm/W","70","1.5A","160°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/438/DS133-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_L1T2%20Series.JPG","1416-1180-6-ND","L1T2-4070000000000","Lumileds","LED LUXEON NEU WHITE 4000K 2SMD",1273,0,"Calculate",25,1,"Digi-Reel®","LUXEON TX","White, Neutral","4000K","269 lm (Typ)","-","700mA","2.8V","137 lm/W","70","1.5A","160°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/438/DS133-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_L1T2%20Series.JPG","1416-1181-1-ND","L1T2-5070000000000","Lumileds","LED LUXEON COOL WHITE 5000K 2SMD",1326,0,"3.46920",25,1,"Cut Tape (CT)","LUXEON TX","White, Cool","5000K","275 lm (Typ)","-","700mA","2.8V","140 lm/W","70","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/438/DS133-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_L1T2%20Series.JPG","1416-1181-6-ND","L1T2-5070000000000","Lumileds","LED LUXEON COOL WHITE 5000K 2SMD",1326,0,"Calculate",25,1,"Digi-Reel®","LUXEON TX","White, Cool","5000K","275 lm (Typ)","-","700mA","2.8V","140 lm/W","70","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XP-E.jpg","XPEWHT-L1-0000-00F02CT-ND","XPEWHT-L1-0000-00F02","Cree Inc.","LED XLAMP COOL WHITE 6350K 2SMD",3413,0,"3.06400",25,1,"Cut Tape (CT)","XLamp® XP-E","White, Cool","6350K","-","126 lm (122 lm ~ 130 lm)","350mA","3.05V","118 lm/W","70 (Typ)","1A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XP-E.jpg","XPEWHT-L1-0000-00F02DKR-ND","XPEWHT-L1-0000-00F02","Cree Inc.","LED XLAMP COOL WHITE 6350K 2SMD",3413,0,"Calculate",25,1,"Digi-Reel®","XLamp® XP-E","White, Cool","6350K","-","126 lm (122 lm ~ 130 lm)","350mA","3.05V","118 lm/W","70 (Typ)","1A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/Photos/Cree%20Photos/XPGWHT-01-R250-00GC3.JPG","XPGWHT-01-R250-00GC3CT-ND","XPGWHT-01-R250-00GC3","Cree Inc.","LED XLAMP NEUTRAL WHT 4300K 2SMD",799,0,"4.27000",25,1,"Cut Tape (CT)","XLamp® XP-G","White, Neutral","4300K","-","135 lm (130 lm ~ 139 lm)","350mA","2.9V","133 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/Photos/Cree%20Photos/XPGWHT-01-R250-00GC3.JPG","XPGWHT-01-R250-00GC3DKR-ND","XPGWHT-01-R250-00GC3","Cree Inc.","LED XLAMP NEUTRAL WHT 4300K 2SMD",799,0,"Calculate",25,1,"Digi-Reel®","XLamp® XP-G","White, Neutral","4300K","-","135 lm (130 lm ~ 139 lm)","350mA","2.9V","133 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/Photos/Cree%20Photos/XPGWHT-01-R250-00GC2.JPG","XPGWHT-01-R250-00GC2CT-ND","XPGWHT-01-R250-00GC2","Cree Inc.","LED XLAMP NEUTRAL WHT 4500K 2SMD",332,0,"4.15000",25,1,"Cut Tape (CT)","XLamp® XP-G","White, Neutral","4500K","-","135 lm (130 lm ~ 139 lm)","350mA","2.9V","133 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/Photos/Cree%20Photos/XPGWHT-01-R250-00GC2.JPG","XPGWHT-01-R250-00GC2DKR-ND","XPGWHT-01-R250-00GC2","Cree Inc.","LED XLAMP NEUTRAL WHT 4500K 2SMD",332,0,"Calculate",25,1,"Digi-Reel®","XLamp® XP-G","White, Neutral","4500K","-","135 lm (130 lm ~ 139 lm)","350mA","2.9V","133 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/PSL0101%20series.pdf","http://media.digikey.com/Photos/Rohm%20Photos/PSL0101-Series.JPG","846-1081-1-ND","PSL0101WBEB1","Rohm Semiconductor","LED PSL0101 COOL WHT 5000K 2SMD",1656,0,"4.84280",25,1,"Cut Tape (CT)","PSL0101","White, Cool","5000K","-","95 lm (Typ)","350mA","3.3V","82 lm/W","83","500mA","-","Surface Mount","2-SMD, No Lead"
"http://media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/PSL0101%20series.pdf","http://media.digikey.com/Photos/Rohm%20Photos/PSL0101-Series.JPG","846-1081-6-ND","PSL0101WBEB1","Rohm Semiconductor","LED PSL0101 COOL WHT 5000K 2SMD",1656,0,"Calculate",25,1,"Digi-Reel®","PSL0101","White, Cool","5000K","-","95 lm (Typ)","350mA","3.3V","82 lm/W","83","500mA","-","Surface Mount","2-SMD, No Lead"
"http://media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/PSL0101%20series.pdf","http://media.digikey.com/Photos/Rohm%20Photos/PSL0101-Series.JPG","846-1083-1-ND","PSL0101WBED1","Rohm Semiconductor","LED PSL0101 COOL WHT 5000K 2SMD",1998,0,"4.84280",25,1,"Cut Tape (CT)","PSL0101","White, Cool","5000K","-","95 lm (Typ)","350mA","3.3V","82 lm/W","75","500mA","-","Surface Mount","2-SMD, No Lead"
"http://media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/PSL0101%20series.pdf","http://media.digikey.com/Photos/Rohm%20Photos/PSL0101-Series.JPG","846-1083-6-ND","PSL0101WBED1","Rohm Semiconductor","LED PSL0101 COOL WHT 5000K 2SMD",1998,0,"Calculate",25,1,"Digi-Reel®","PSL0101","White, Cool","5000K","-","95 lm (Typ)","350mA","3.3V","82 lm/W","75","500mA","-","Surface Mount","2-SMD, No Lead"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-000BV40E5CT-ND","XPLAWT-00-0000-000BV40E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",989,0,"6.48000",25,1,"Cut Tape (CT)","XLamp® XP-L","White, Neutral","4000K","450 lm (440 lm ~ 460 lm)","-","1.05A","2.95V","145 lm/W","70","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-000BV40E5DKR-ND","XPLAWT-00-0000-000BV40E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",989,0,"Calculate",25,1,"Digi-Reel®","XLamp® XP-L","White, Neutral","4000K","450 lm (440 lm ~ 460 lm)","-","1.05A","2.95V","145 lm/W","70","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/led-components-and-modules/products/xlamp/discrete-directional/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML2.pdf","http://media.digikey.com/Photos/Cree%20Photos/XMLBWT-00-0000-000LT50E4.JPG","XMLBWT-02-0000-0000T5051CT-ND","XMLBWT-02-0000-0000T5051","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",372,0,"4.68100",25,1,"Cut Tape (CT)","XLamp® XM-L2","White, Cool","6200K","270 lm (260 lm ~ 280 lm)","-","700mA","2.85V","135 lm/W","-","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/led-components-and-modules/products/xlamp/discrete-directional/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML2.pdf","http://media.digikey.com/Photos/Cree%20Photos/XMLBWT-00-0000-000LT50E4.JPG","XMLBWT-02-0000-0000T5051DKR-ND","XMLBWT-02-0000-0000T5051","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",372,0,"Calculate",25,1,"Digi-Reel®","XLamp® XM-L2","White, Cool","6200K","270 lm (260 lm ~ 280 lm)","-","700mA","2.85V","135 lm/W","-","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/led-components-and-modules/products/xlamp/discrete-directional/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML2.pdf","http://media.digikey.com/Photos/Cree%20Photos/XMLBWT-00-0000-000LT50E4.JPG","XMLBWT-00-0000-000HT30E7CT-ND","XMLBWT-00-0000-000HT30E7","Cree Inc.","LED XLAMP WARM WHITE 3000K 2SMD",2135,0,"5.53200",25,1,"Cut Tape (CT)","XLamp® XM-L2","White, Warm","3000K","230 lm (220 lm ~ 240 lm)","-","700mA","2.85V","115 lm/W","80","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/led-components-and-modules/products/xlamp/discrete-directional/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML2.pdf","http://media.digikey.com/Photos/Cree%20Photos/XMLBWT-00-0000-000LT50E4.JPG","XMLBWT-00-0000-000HT30E7DKR-ND","XMLBWT-00-0000-000HT30E7","Cree Inc.","LED XLAMP WARM WHITE 3000K 2SMD",2135,0,"Calculate",25,1,"Digi-Reel®","XLamp® XM-L2","White, Warm","3000K","230 lm (220 lm ~ 240 lm)","-","700mA","2.85V","115 lm/W","80","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-000LT40E3CT-ND","XMLAWT-00-0000-000LT40E3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",2294,0,"5.93000",25,1,"Cut Tape (CT)","XLamp® XM-L","White, Cool","5000K","-","250 lm (240 lm ~ 260 lm)","700mA","2.9V","123 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-000LT40E3DKR-ND","XMLAWT-00-0000-000LT40E3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",2294,0,"Calculate",25,1,"Digi-Reel®","XLamp® XM-L","White, Cool","5000K","-","250 lm (240 lm ~ 260 lm)","700mA","2.9V","123 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-000LT20E7CT-ND","XMLAWT-00-0000-000LT20E7","Cree Inc.","LED XLAMP WARM WHITE 3000K 2SMD",1683,0,"8.11000",25,1,"Cut Tape (CT)","XLamp® XM-L","White, Warm","3000K","-","210 lm (200 lm ~ 220 lm)","700mA","2.9V","103 lm/W","80 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-000LT20E7DKR-ND","XMLAWT-00-0000-000LT20E7","Cree Inc.","LED XLAMP WARM WHITE 3000K 2SMD",1683,0,"Calculate",25,1,"Digi-Reel®","XLamp® XM-L","White, Warm","3000K","-","210 lm (200 lm ~ 220 lm)","700mA","2.9V","103 lm/W","80 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-000LT20E8CT-ND","XMLAWT-00-0000-000LT20E8","Cree Inc.","LED XLAMP WARM WHITE 2700K 2SMD",2327,0,"7.17800",25,1,"Cut Tape (CT)","XLamp® XM-L","White, Warm","2700K","-","210 lm (200 lm ~ 220 lm)","700mA","2.9V","103 lm/W","80 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-000LT20E8DKR-ND","XMLAWT-00-0000-000LT20E8","Cree Inc.","LED XLAMP WARM WHITE 2700K 2SMD",2327,0,"Calculate",25,1,"Digi-Reel®","XLamp® XM-L","White, Warm","2700K","-","210 lm (200 lm ~ 220 lm)","700mA","2.9V","103 lm/W","80 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/led-components-and-modules/products/xlamp/discrete-directional/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML2.pdf","http://media.digikey.com/Photos/Cree%20Photos/XMLBWT-00-0000-000LT50E4.JPG","XMLBWT-00-0000-000LT50E5CT-ND","XMLBWT-00-0000-000LT50E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",1337,0,"6.32700",25,1,"Cut Tape (CT)","XLamp® XM-L2","White, Neutral","4000K","270 lm (260 lm ~ 280 lm)","-","700mA","2.85V","135 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/led-components-and-modules/products/xlamp/discrete-directional/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML2.pdf","http://media.digikey.com/Photos/Cree%20Photos/XMLBWT-00-0000-000LT50E4.JPG","XMLBWT-00-0000-000LT50E5DKR-ND","XMLBWT-00-0000-000LT50E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",1337,0,"Calculate",25,1,"Digi-Reel®","XLamp® XM-L2","White, Neutral","4000K","270 lm (260 lm ~ 280 lm)","-","700mA","2.85V","135 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-000LT50E4CT-ND","XMLAWT-00-0000-000LT50E4","Cree Inc.","LED XLAMP NEUTRAL WHT 4500K 2SMD",3150,0,"8.19900",25,1,"Cut Tape (CT)","XLamp® XM-L","White, Neutral","4500K","-","270 lm (260 lm ~ 280 lm)","700mA","2.9V","133 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-000LT50E4DKR-ND","XMLAWT-00-0000-000LT50E4","Cree Inc.","LED XLAMP NEUTRAL WHT 4500K 2SMD",3150,0,"Calculate",25,1,"Digi-Reel®","XLamp® XM-L","White, Neutral","4500K","-","270 lm (260 lm ~ 280 lm)","700mA","2.9V","133 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML_EZW.pdf","http://media.digikey.com/Photos/Cree%20Photos/XMLEZW-02-0000-0B00T527F.JPG","XMLEZW-02-0000-0B00U230FCT-ND","XMLEZW-02-0000-0B00U230F","Cree Inc.","LED EASYWHT WARM WHT 3000K 2SMD",529,0,"11.96000",25,1,"Cut Tape (CT)","EasyWhite™, XLamp® XM-L","White, Warm","3000K 4-Step MacAdam Ellipse","310 lm (300 lm ~ 320 lm)","-","700mA","6V","74 lm/W","82 (Typ)","2A","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
